date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2010-03-10 00:00:00+00:00,576.45,578.5,562.21,563.76,11298400,289.1174779574,290.1456518316,281.975431143,282.7528309016,22527045,0.0,1.0
2010-03-11 00:00:00+00:00,581.14,586.21,574.2,574.26,8458100,291.4697391623,294.0125886953,287.9889944368,288.0190873307,16863981,0.0,1.0
2010-03-12 00:00:00+00:00,579.54,588.275,579.16,588.14,5501200,290.6672619922,295.048285793,290.4766736643,294.9805767817,10968436,0.0,1.0
2010-03-15 00:00:00+00:00,563.18,569.45,556.0,566.68,9298400,282.4619329274,285.606640338,278.8608166264,284.2173517371,18539393,0.0,1.0
2010-03-16 00:00:00+00:00,565.2,568.42,560.76,561.83,6856100,283.4750603548,285.0900456597,281.2481862076,281.7848428151,13669871,0.0,1.0
2010-03-17 00:00:00+00:00,565.56,571.4499,564.2501,568.3,6636500,283.655617718,286.6096866458,282.9986396898,285.0298598719,13232027,0.0,1.0
2010-03-18 00:00:00+00:00,566.4,568.44,562.96,564.72,3550800,284.0769182324,285.1000766243,282.3515923165,283.2343172037,7079678,0.0,1.0
2010-03-19 00:00:00+00:00,560.0,568.0,557.28,566.23,9578800,280.8670095518,284.8793954025,279.5027983625,283.991655033,19098462,0.0,1.0
2010-03-22 00:00:00+00:00,557.5,566.85,554.28,556.11,8001500,279.6131389734,284.3026149365,277.9981536685,278.9159869318,15953600,0.0,1.0
2010-03-23 00:00:00+00:00,549.0,558.312,542.0,557.04,10991500,275.349979007,280.0203961373,271.8391413876,279.382426787,21915140,0.0,1.0
2010-03-24 00:00:00+00:00,557.33,559.8495,539.7,545.51,13117200,279.5278757741,280.791526543,270.6855804555,273.5995756796,26153416,0.0,1.0
2010-03-25 00:00:00+00:00,562.88,572.0,558.66,560.48,7853900,282.311468458,286.8855883279,280.1949349218,281.1077527028,15659311,0.0,1.0
2010-03-26 00:00:00+00:00,562.69,567.39,560.0201,565.27,5387000,282.2161742941,284.5734509814,280.8770906712,283.5101687309,10740741,0.0,1.0
2010-03-29 00:00:00+00:00,562.45,564.72,560.57,563.0,6202700,282.0958027186,283.2343172037,281.1528920436,282.3716542458,12367105,0.0,1.0
2010-03-30 00:00:00+00:00,566.71,567.63,560.28,562.83,3951800,284.2323981841,284.6938225569,281.0074430565,282.2863910465,7879202,0.0,1.0
2010-03-31 00:00:00+00:00,567.12,569.74,562.81,565.05,6055500,284.4380329589,285.752089325,282.2763600818,283.3998281201,12073614,0.0,1.0
2010-04-01 00:00:00+00:00,568.8,573.45,565.55,571.35,4201100,285.2806339876,287.6128332633,283.6506022357,286.5595819775,8376263,0.0,1.0
2010-04-05 00:00:00+00:00,571.01,574.88,569.0,570.9,3799100,286.3890555789,288.3300472341,285.3809436339,286.3338852734,7574745,0.0,1.0
2010-04-06 00:00:00+00:00,568.22,570.89,565.4,569.46,4116000,284.9897360134,286.3288697911,283.575370001,285.6116558203,8206588,0.0,1.0
2010-04-07 00:00:00+00:00,563.54,568.75,561.86,567.3,5156800,282.6424902907,285.255556576,281.7998892621,284.5283116406,10281762,0.0,1.0
2010-04-08 00:00:00+00:00,567.49,569.8515,560.05,563.32,3891100,284.6236058045,285.8080119528,280.8920869633,282.5321496798,7758177,0.0,1.0
2010-04-09 00:00:00+00:00,566.22,568.77,564.0,568.0,4109000,283.9866395507,285.2655875406,282.8732024771,284.8793954025,8192631,0.0,1.0
